rho,sigma,rho_sigma,P_mean,Ds_of_mean_P,mean_Ds,absolute_truncation_bound
2.000000000000000111e-01,1.640000000000000000e+02,3.280000000000000426e+01,5.614559893020246162e-03,2.772733535642285307e+00,2.772976754700033020e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.650000000000000000e+02,3.300000000000000000e+01,5.567436250664315085e-03,2.773489358754000822e+00,2.773733989099322894e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.660000000000000000e+02,3.320000000000000284e+01,5.520976710009587070e-03,2.774238693981716075e+00,2.774484739920062282e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.670000000000000000e+02,3.339999999999999858e+01,5.475168134896360450e-03,2.774981550519511675e+00,2.775229016197521936e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.680000000000000000e+02,3.360000000000000142e+01,5.429997724618391107e-03,2.775717937734452079e+00,2.775966827137152926e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.690000000000000000e+02,3.380000000000000426e+01,5.385453003431595401e-03,2.776447865185589947e+00,2.776698182134522241e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.700000000000000000e+02,3.400000000000000000e+01,5.341521810450136805e-03,2.777171342642118734e+00,2.777423090793345040e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.710000000000000000e+02,3.420000000000000284e+01,5.298192289913477952e-03,2.777888380097840670e+00,2.778141562939773213e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.720000000000000000e+02,3.439999999999999858e+01,5.255452881808764763e-03,2.778598987785315888e+00,2.778853608637116945e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.730000000000000000e+02,3.460000000000000142e+01,5.213292312833552045e-03,2.779303176187586377e+00,2.779559238198113569e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.740000000000000000e+02,3.480000000000000426e+01,5.171699587684761186e-03,2.780000956049318184e+00,2.780258462195291713e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.750000000000000000e+02,3.500000000000000000e+01,5.130663980660198596e-03,2.780692338385719609e+00,2.780951291470659115e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.760000000000000000e+02,3.520000000000000284e+01,5.090175027559884664e-03,2.781377334490343856e+00,2.781637737143800582e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.770000000000000000e+02,3.539999999999999858e+01,5.050222517874722317e-03,2.782055955942472014e+00,2.782317810618818665e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.780000000000000000e+02,3.560000000000000142e+01,5.010796487250912014e-03,2.782728214611971396e+00,2.782991523590292893e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.790000000000000000e+02,3.580000000000000426e+01,4.971887210218814065e-03,2.783394122663843895e+00,2.783658888047135793e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.800000000000000000e+02,3.600000000000000000e+01,4.933485193175657368e-03,2.784053692562800109e+00,2.784319916277349982e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.810000000000000000e+02,3.620000000000000284e+01,4.895581167611788576e-03,2.784706937074792332e+00,2.784974620870316109e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.820000000000000000e+02,3.639999999999999858e+01,4.858166083570899033e-03,2.785353869268925919e+00,2.785623014718439538e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.830000000000000000e+02,3.660000000000000142e+01,4.821231103334726667e-03,2.785994502519390625e+00,2.786265111019198049e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.840000000000000000e+02,3.680000000000000426e+01,4.784767595323543600e-03,2.786628850504130561e+00,2.786900923274184372e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.850000000000000000e+02,3.700000000000000000e+01,4.748767128203825252e-03,2.787256927205918000e+00,2.787530465289953074e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.860000000000000000e+02,3.720000000000000284e+01,4.713221465195036215e-03,2.787878746910340322e+00,2.788153751176519979e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.870000000000000000e+02,3.739999999999999858e+01,4.678122558567809897e-03,2.788494324204427777e+00,2.788770795345815401e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.880000000000000000e+02,3.760000000000000142e+01,4.643462544326057428e-03,2.789103673974687059e+00,2.789381612509936659e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.890000000000000000e+02,3.780000000000000426e+01,4.609233737065981940e-03,2.789706811403525055e+00,2.789986217677981273e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.900000000000000000e+02,3.800000000000000000e+01,4.575428625005190271e-03,2.790303751967356138e+00,2.790584626153623571e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.910000000000000000e+02,3.820000000000000284e+01,4.542039865175398657e-03,2.790894511432152836e+00,2.791176853531275981e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.920000000000000000e+02,3.840000000000000568e+01,4.509060278772603590e-03,2.791479105849271836e+00,2.791762915692189928e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.930000000000000000e+02,3.860000000000000142e+01,4.476482846658687113e-03,2.792057551552394212e+00,2.792342828800579824e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.940000000000000000e+02,3.880000000000000426e+01,4.444300705008830815e-03,2.792629865151357915e+00,2.792916609298554231e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.950000000000000000e+02,3.900000000000000000e+01,4.412507141099301054e-03,2.793196063528049944e+00,2.793484273901798876e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.960000000000000000e+02,3.920000000000000284e+01,4.381095589230328373e-03,2.793756163831492945e+00,2.794045839594369696e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.970000000000000000e+02,3.940000000000000568e+01,4.350059626779162296e-03,2.794310183472008102e+00,2.794601323623373101e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.980000000000000000e+02,3.960000000000000142e+01,4.319392970378452962e-03,2.794858140115282996e+00,2.795150743492982315e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.990000000000000000e+02,3.980000000000000426e+01,4.289089472215430222e-03,2.795400051677277897e+00,2.795694116959403619e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.000000000000000000e+02,4.000000000000000000e+01,4.259143116447400290e-03,2.795935936318189263e+00,2.796231462024711067e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.010000000000000000e+02,4.020000000000000284e+01,4.229548015729442563e-03,2.796465812435927401e+00,2.796762796930904127e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.020000000000000000e+02,4.040000000000000568e+01,4.200298407850168447e-03,2.796989698660211854e+00,2.797288140153710412e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.030000000000000000e+02,4.060000000000000142e+01,4.171388652471740531e-03,2.797507613846020647e+00,2.797807510395935005e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.040000000000000000e+02,4.080000000000000426e+01,4.142813227970362604e-03,2.798019577067810015e+00,2.798320926581930213e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.050000000000000000e+02,4.100000000000000000e+01,4.114566728373718167e-03,2.798525607612465826e+00,2.798828407850873390e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.060000000000000000e+02,4.120000000000000284e+01,4.086643860391903603e-03,2.799025724972779017e+00,2.799329973550033213e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.070000000000000000e+02,4.140000000000000568e+01,4.059039440538577369e-03,2.799519948841190153e+00,2.799825643228320171e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.080000000000000000e+02,4.160000000000000142e+01,4.031748392339145476e-03,2.800008299103248000e+00,2.800315436630155919e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.090000000000000000e+02,4.180000000000000426e+01,4.004765743622972635e-03,2.800490795830715030e+00,2.800799373688748872e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.100000000000000000e+02,4.200000000000000000e+01,3.978086623896684784e-03,2.800967459275697902e+00,2.801277474519404898e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.110000000000000000e+02,4.220000000000000284e+01,3.951706261795760559e-03,2.801438309862547271e+00,2.801749759412840213e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.120000000000000000e+02,4.240000000000000568e+01,3.925619982611763641e-03,2.801903368183025655e+00,2.802216248829149325e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.130000000000000000e+02,4.260000000000000142e+01,3.899823205892522394e-03,2.802362654989347224e+00,2.802676963391322662e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.140000000000000000e+02,4.280000000000000426e+01,3.874311443112918394e-03,2.802816191186238370e+00,2.803131923877594911e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.150000000000000000e+02,4.300000000000000000e+01,3.849080295413760677e-03,2.803263997826614506e+00,2.803581151216665290e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.160000000000000000e+02,4.320000000000000284e+01,3.824125451406512697e-03,2.803706096103441237e+00,2.804024666480292360e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.170000000000000000e+02,4.340000000000000568e+01,3.799442685041664550e-03,2.804142507344716595e+00,2.804462490877282388e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.180000000000000000e+02,4.360000000000000142e+01,3.775027853538562121e-03,2.804573253006685807e+00,2.804894645747313842e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.190000000000000000e+02,4.380000000000000426e+01,3.750876895374740273e-03,2.804998354666955684e+00,2.805321152554351105e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.200000000000000000e+02,4.400000000000000000e+01,3.726985828332697072e-03,2.805417834018902212e+00,2.805742032880713666e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.210000000000000000e+02,4.420000000000000284e+01,3.703350747602284550e-03,2.805831712865886285e+00,2.806157308421024954e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.220000000000000000e+02,4.440000000000000568e+01,3.679967823936823416e-03,2.806240013115295806e+00,2.806567000976873949e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.230000000000000000e+02,4.460000000000000142e+01,3.656833301861256002e-03,2.806642756771798641e+00,2.806971132449539219e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.240000000000000000e+02,4.480000000000000426e+01,3.633943497930586675e-03,2.807039965932530023e+00,2.807369724835390379e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.250000000000000000e+02,4.500000000000000000e+01,3.611294799037006835e-03,2.807431662780285997e+00,2.807762800219527399e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.260000000000000000e+02,4.520000000000000284e+01,3.588883660764141063e-03,2.807817869578943526e+00,2.808150380770266796e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.270000000000000000e+02,4.540000000000000568e+01,3.566706605786858827e-03,2.808198608667763274e+00,2.808532488733952448e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.280000000000000000e+02,4.560000000000000142e+01,3.544760222315256580e-03,2.808573902455278049e+00,2.808909146429299231e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.290000000000000000e+02,4.580000000000000426e+01,3.523041162581349185e-03,2.808943773414394052e+00,2.809280376241743760e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.300000000000000000e+02,4.600000000000000000e+01,3.501546141367154006e-03,2.809308244077146188e+00,2.809646200618408418e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.310000000000000000e+02,4.620000000000000284e+01,3.480271934572830642e-03,2.809667337029791767e+00,2.810006642063349158e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.320000000000000000e+02,4.640000000000000568e+01,3.459215377823644192e-03,2.810021074907245175e+00,2.810361723131985290e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.330000000000000000e+02,4.660000000000000142e+01,3.438373365114521726e-03,2.810369480388915875e+00,2.810711466426671024e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.340000000000000000e+02,4.680000000000000426e+01,3.417742847491026231e-03,2.810712576192821999e+00,2.811055894590976934e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.350000000000000000e+02,4.700000000000000000e+01,3.397320831765649526e-03,2.811050385071379942e+00,2.811395030305693155e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.360000000000000000e+02,4.720000000000000284e+01,3.377104379268277938e-03,2.811382929807729969e+00,2.811728896284647394e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.370000000000000000e+02,4.740000000000000568e+01,3.357090604629828483e-03,2.811710233209694376e+00,2.812057515269049013e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.380000000000000000e+02,4.760000000000000142e+01,3.337276674598025576e-03,2.812032318106360673e+00,2.812380910023746683e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.390000000000000000e+02,4.780000000000000426e+01,3.317659806884315152e-03,2.812349207343425750e+00,2.812699103332649386e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.400000000000000000e+02,4.800000000000000000e+01,3.298237269041011995e-03,2.812660923778531163e+00,2.813012117994516004e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.410000000000000000e+02,4.820000000000000284e+01,3.279006377367724850e-03,2.812967490278890370e+00,2.813319976819915968e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.420000000000000000e+02,4.840000000000000568e+01,3.259964495846188071e-03,2.813268929715124322e+00,2.813622702625218075e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.430000000000000000e+02,4.860000000000000142e+01,3.241109035102689682e-03,2.813565264958125312e+00,2.813920318229505835e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.440000000000000000e+02,4.880000000000000426e+01,3.222437451397188596e-03,2.813856518877002610e+00,2.814212846452448513e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.450000000000000000e+02,4.900000000000000000e+01,3.203947245638397168e-03,2.814142714332544148e+00,2.814500310108247305e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.460000000000000000e+02,4.920000000000000284e+01,3.185635962424049339e-03,2.814423874175301599e+00,2.814782732002727439e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.470000000000000000e+02,4.940000000000000568e+01,3.167501189105561155e-03,2.814700021242406702e+00,2.815060134930524427e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.480000000000000000e+02,4.960000000000000142e+01,3.149540554876434882e-03,2.814971178352692061e+00,2.815332541670942934e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.490000000000000000e+02,4.980000000000000426e+01,3.131751729883665552e-03,2.815237368305192778e+00,2.815599974985344200e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.500000000000000000e+02,5.000000000000000000e+01,3.114132424361483378e-03,2.815498613874594103e+00,2.815862457613083070e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.510000000000000000e+02,5.020000000000000284e+01,3.096680387786818808e-03,2.815754937808293779e+00,2.816120012268438444e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.520000000000000000e+02,5.040000000000000568e+01,3.079393408055806740e-03,2.816006362824421849e+00,2.816372661638658403e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.530000000000000000e+02,5.060000000000000142e+01,3.062269310680768280e-03,2.816252911608174703e+00,2.816620428380426588e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.540000000000000000e+02,5.080000000000000426e+01,3.045305958007059419e-03,2.816494606808285894e+00,2.816863335115818323e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.550000000000000000e+02,5.100000000000000000e+01,3.028501248449240631e-03,2.816731471035400336e+00,2.817101404431264111e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.560000000000000000e+02,5.120000000000000284e+01,3.011853115745973235e-03,2.816963526859726841e+00,2.817334658874875331e+00,0.000000000000000000e+00
