sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
1.870000000000000000e+02,6.758900655251127423e-04,2.606405786776732736e+00,2.608270050039533494e+00,2.571441344257332062e+00,2.636507292961638438e+00
1.880000000000000000e+02,6.712113458152510091e-04,2.603576869265567861e+00,2.605461364040296601e+00,2.568493067458027745e+00,2.633837138971062419e+00
1.890000000000000000e+02,6.665945850232340205e-04,2.600739484889359243e+00,2.602644210026046956e+00,2.565537567923004136e+00,2.631085236857305443e+00
1.900000000000000000e+02,6.620386534465559723e-04,2.597893811284805565e+00,2.599818763463335181e+00,2.562533470538351565e+00,2.628314508912529490e+00
1.910000000000000000e+02,6.575424475462859474e-04,2.595040023558743858e+00,2.596985197327559280e+00,2.559521405724772158e+00,2.625695919028232517e+00
1.920000000000000000e+02,6.531048892131979203e-04,2.592178294332994071e+00,2.594143682147486807e+00,2.556502300308875597e+00,2.623024363530392922e+00
1.930000000000000000e+02,6.487249250580504967e-04,2.589308793788121843e+00,2.591294386049241005e+00,2.553476341356261781e+00,2.620296300525162270e+00
1.940000000000000000e+02,6.444015257251028408e-04,2.586431689706464088e+00,2.588437474798436444e+00,2.550443713258796041e+00,2.617554817288962443e+00
1.950000000000000000e+02,6.401336852279958505e-04,2.583547147514373421e+00,2.585573111841772409e+00,2.547404597774567847e+00,2.614803629162390841e+00
1.960000000000000000e+02,6.359204203071610337e-04,2.580655330322642715e+00,2.582701458347206991e+00,2.544359174065796481e+00,2.612043273310674429e+00
1.970000000000000000e+02,6.317607698079617156e-04,2.577756398966104534e+00,2.579822673243160391e+00,2.541307618736244667e+00,2.609273915751029627e+00
1.980000000000000000e+02,6.276537940787944077e-04,2.574850512042346384e+00,2.576936913256924644e+00,2.538250105867991380e+00,2.606495720680142014e+00
1.990000000000000000e+02,6.235985743884207800e-04,2.571937825949740297e+00,2.574044332951745950e+00,2.535204815338926831e+00,2.603675963445168495e+00
2.000000000000000000e+02,6.195942123618199734e-04,2.569018494924642848e+00,2.571145084763639677e+00,2.532180056230570742e+00,2.600839958452072054e+00
2.010000000000000000e+02,6.156398294338918682e-04,2.566092671076471099e+00,2.568239319036154544e+00,2.529149353324709359e+00,2.598036516367502990e+00
2.020000000000000000e+02,6.117345663203618703e-04,2.563160504423554809e+00,2.565327184055490317e+00,2.526112857621215735e+00,2.595248332089983734e+00
2.030000000000000000e+02,6.078775825052630402e-04,2.560222142927118139e+00,2.562408826083975466e+00,2.523070718161006809e+00,2.592452826145268840e+00
2.040000000000000000e+02,6.040680557444063009e-04,2.557277732524349645e+00,2.559484389392736592e+00,2.520007514672159665e+00,2.589650128849653843e+00
2.050000000000000000e+02,6.003051815842608448e-04,2.554327417161823099e+00,2.556554016294249720e+00,2.516869995025007078e+00,2.586822072345565271e+00
2.060000000000000000e+02,5.965881728956990608e-04,2.551371338826876389e+00,2.553617847173484279e+00,2.513727305768734155e+00,2.583980543435232757e+00
2.070000000000000000e+02,5.929162594220803613e-04,2.548409637578451736e+00,2.550676020518076736e+00,2.510579593166837320e+00,2.581107014925978493e+00
2.080000000000000000e+02,5.892886873411667167e-04,2.545442451577949683e+00,2.547728672948709860e+00,2.507427001582089865e+00,2.578225683072805197e+00
2.090000000000000000e+02,5.857047188403839613e-04,2.542469917119175360e+00,2.544775939248152596e+00,2.504269673505540528e+00,2.575292937576729724e+00
2.100000000000000000e+02,5.821636317049637454e-04,2.539492168656551030e+00,2.541817952389238577e+00,2.501141952771320121e+00,2.572352899764515310e+00
2.110000000000000000e+02,5.786647189185200940e-04,2.536509338834161298e+00,2.538854843563299379e+00,2.498019589061692081e+00,2.569405717076125750e+00
2.120000000000000000e+02,5.752072882756240719e-04,2.533521558513080141e+00,2.535886742206885369e+00,2.494893460905396321e+00,2.566451535250898974e+00
2.130000000000000000e+02,5.717906620059722564e-04,2.530528956798483886e+00,2.532913776028479447e+00,2.491763708643867314e+00,2.563573240229583661e+00
2.140000000000000000e+02,5.684141764097410321e-04,2.527531661066925839e+00,2.529936071034787570e+00,2.488630470599773936e+00,2.560755461721194504e+00
2.150000000000000000e+02,5.650771815037530918e-04,2.524529796990851338e+00,2.526953751555187644e+00,2.485493883102729118e+00,2.557904460041287464e+00
2.160000000000000000e+02,5.617790406780859974e-04,2.521523488565211135e+00,2.523966940267582171e+00,2.482354080516679051e+00,2.554903754762414270e+00
2.170000000000000000e+02,5.585191303627650133e-04,2.518512858131888077e+00,2.520975758222006036e+00,2.479211195266471712e+00,2.551894647190683596e+00
2.180000000000000000e+02,5.552968397042092052e-04,2.515498026403787168e+00,2.517980324864639297e+00,2.476065357863061589e+00,2.548879675027755365e+00
2.190000000000000000e+02,5.521115702510943782e-04,2.512479112488597899e+00,2.514980758061253763e+00,2.472916696929417846e+00,2.545951308509100119e+00
2.200000000000000000e+02,5.489627356493272147e-04,2.509456233912330081e+00,2.511977174119019995e+00,2.469765339224783141e+00,2.543088431845516251e+00
2.210000000000000000e+02,5.458497613458181477e-04,2.506429506642509963e+00,2.508969687810319815e+00,2.466611409670707911e+00,2.540221036493819806e+00
2.220000000000000000e+02,5.427720843007709673e-04,2.503399045109025778e+00,2.505958412393126444e+00,2.463455031373445792e+00,2.537346498219026802e+00
2.230000000000000000e+02,5.397291527082037979e-04,2.500364962227734189e+00,2.502943459632999357e+00,2.460296325649162785e+00,2.534390048345988689e+00
2.240000000000000000e+02,5.367204257244281200e-04,2.497327369420854648e+00,2.499924939824334391e+00,2.457137383376131634e+00,2.531493696905953605e+00
2.250000000000000000e+02,5.337453732042358187e-04,2.494286376638195968e+00,2.496902961810083088e+00,2.453978108993646767e+00,2.528607183890154708e+00
2.260000000000000000e+02,5.308034754445303642e-04,2.491242092378320283e+00,2.493877633002512528e+00,2.450816873082598324e+00,2.525760872281136660e+00
2.270000000000000000e+02,5.278942229351733578e-04,2.488194623707760567e+00,2.490849059402636456e+00,2.447653789359116594e+00,2.522792005907001478e+00
2.280000000000000000e+02,5.250171161168048833e-04,2.485144076281214254e+00,2.487817345619631304e+00,2.444488969867801398e+00,2.519818081713286251e+00
2.290000000000000000e+02,5.221716651454193052e-04,2.482090554361031209e+00,2.484782594889569651e+00,2.441322525002427302e+00,2.516840843548632023e+00
2.300000000000000000e+02,5.193573896634755532e-04,2.479034160836800726e+00,2.481744909094300233e+00,2.438154563529023822e+00,2.513859179805990163e+00
2.310000000000000000e+02,5.165738185773376297e-04,2.475974997243112874e+00,2.478704388779703116e+00,2.434985192607041160e+00,2.510870685394504864e+00
2.320000000000000000e+02,5.138204898408440038e-04,2.472913163778208467e+00,2.475661133173322703e+00,2.431898372699306865e+00,2.507877062507785304e+00
2.330000000000000000e+02,5.110969502448100849e-04,2.469848759322216925e+00,2.472615240202210352e+00,2.428810706080304360e+00,2.504843849029727565e+00
2.340000000000000000e+02,5.084027552122795694e-04,2.466781881454668479e+00,2.469566806509950752e+00,2.425567087470864802e+00,2.501767552169649189e+00
2.350000000000000000e+02,5.057374685993430577e-04,2.463712626471894485e+00,2.466515927473781122e+00,2.422322170440174727e+00,2.498687096033888277e+00
2.360000000000000000e+02,5.031006625013513360e-04,2.460641089404143056e+00,2.463462697221360465e+00,2.419108583667237689e+00,2.495815355718835615e+00
2.370000000000000000e+02,5.004919170643546203e-04,2.457567364032026802e+00,2.460407208646813615e+00,2.415928869820784808e+00,2.492860902912828358e+00
2.380000000000000000e+02,4.979108203016079526e-04,2.454491542903280088e+00,2.457349553426771305e+00,2.412748456633214911e+00,2.489845968344687854e+00
2.390000000000000000e+02,4.953569679149834792e-04,2.451413717349096633e+00,2.454289822036720636e+00,2.409567439784908061e+00,2.486827588561708158e+00
2.400000000000000000e+02,4.928299631211424843e-04,2.448333977499514980e+00,2.451228103766098343e+00,2.406385913518393149e+00,2.483805866874072343e+00
2.410000000000000000e+02,4.903294164823196206e-04,2.445252412299083744e+00,2.448164486733286349e+00,2.403203970655340527e+00,2.480780905427026894e+00
2.420000000000000000e+02,4.878549457415798526e-04,2.442169109522784431e+00,2.445099057901330308e+00,2.399938970870341581e+00,2.477780662253373567e+00
2.430000000000000000e+02,4.854061756624105284e-04,2.439084155790960384e+00,2.442031903092152234e+00,2.396646978692896557e+00,2.474738353452446304e+00
2.440000000000000000e+02,4.829827378725211318e-04,2.435997636583443704e+00,2.438963107001212105e+00,2.393356223830119145e+00,2.471753463171659337e+00
2.450000000000000000e+02,4.805842707117217484e-04,2.432909636254992680e+00,2.435892753212070883e+00,2.390065407222380589e+00,2.468800830044236783e+00
2.460000000000000000e+02,4.782104190837573520e-04,2.429820238049435144e+00,2.432820924210152835e+00,2.386853018803069215e+00,2.465845481742874767e+00
2.470000000000000000e+02,4.758608343119826605e-04,2.426729524113738545e+00,2.429747701396685944e+00,2.383684413883243813e+00,2.462887497250342506e+00
2.480000000000000000e+02,4.735351739987602501e-04,2.423637575511927711e+00,2.426673165102025465e+00,2.380516175342739071e+00,2.459926954685696998e+00
2.490000000000000000e+02,4.712331018884747006e-04,2.420544472238660649e+00,2.423597394599833255e+00,2.377350705974239364e+00,2.456963931315015781e+00
2.500000000000000000e+02,4.689542877340533225e-04,2.417450293233255554e+00,2.420520468119669033e+00,2.374185144950729409e+00,2.453998503560058886e+00
2.510000000000000000e+02,4.666984071668919820e-04,2.414355116392535194e+00,2.417442462860037278e+00,2.371019568316111492e+00,2.451030747006933019e+00
2.520000000000000000e+02,4.644651415700866599e-04,2.411259018583596259e+00,2.414363455001551806e+00,2.367854051072356469e+00,2.448060736416409533e+00
2.530000000000000000e+02,4.622541779548738146e-04,2.408162075657260370e+00,2.411283519719188195e+00,2.364688667193690641e+00,2.445088545732279073e+00
2.540000000000000000e+02,4.600652088401852783e-04,2.405064362460835881e+00,2.408202731194987400e+00,2.361523489639205664e+00,2.442114248089835904e+00
2.550000000000000000e+02,4.578979321352295959e-04,2.401965952849947961e+00,2.405121162630246001e+00,2.358318512742377582e+00,2.439136515127844351e+00
2.560000000000000000e+02,4.557520510250118759e-04,nan,nan,nan,nan
