rho,sigma,rho_sigma,P_mean,Ds_of_mean_P,mean_Ds,absolute_truncation_bound
2.000000000000000111e-01,1.640000000000000000e+02,3.280000000000000426e+01,5.617404949963334011e-03,2.771200127231760124e+00,2.771396167394188037e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.650000000000000000e+02,3.300000000000000000e+01,5.570282883705150040e-03,2.772014803189190246e+00,2.772211276924304801e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.660000000000000000e+02,3.320000000000000284e+01,5.523823697771927665e-03,2.772822828788145788e+00,2.773019733051917068e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.670000000000000000e+02,3.339999999999999858e+01,5.478014302672722623e-03,2.773624208593889140e+00,2.773821540452931611e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.680000000000000000e+02,3.360000000000000142e+01,5.432841942772426852e-03,2.774418947524219803e+00,2.774616704156259939e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.690000000000000000e+02,3.380000000000000426e+01,5.388294185857650520e-03,2.775207050860633462e+00,2.775405229555046649e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.700000000000000000e+02,3.400000000000000000e+01,5.344358913087790715e-03,2.775988524258783841e+00,2.776187122416686304e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.710000000000000000e+02,3.420000000000000284e+01,5.301024309314992557e-03,2.776763373754021824e+00,2.776962388889116173e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.720000000000000000e+02,3.439999999999999858e+01,5.258278853757465676e-03,2.777531605769503642e+00,2.777731035508007817e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.730000000000000000e+02,3.460000000000000142e+01,5.216111311011150699e-03,2.778293227121242825e+00,2.778493069202214283e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.740000000000000000e+02,3.480000000000000426e+01,5.174510722385831062e-03,2.779048245021108254e+00,2.779248497296942233e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.750000000000000000e+02,3.500000000000000000e+01,5.133466397552017071e-03,2.779796667080434158e+00,2.779997327516927630e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.760000000000000000e+02,3.520000000000000284e+01,5.092967906485919641e-03,2.780538501311621946e+00,2.780739567988271599e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.770000000000000000e+02,3.539999999999999858e+01,5.053005071700150327e-03,2.781273756129464925e+00,2.781475227239539993e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.780000000000000000e+02,3.560000000000000142e+01,5.013567960748582276e-03,2.782002440350916483e+00,2.782204314201726980e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.790000000000000000e+02,3.580000000000000426e+01,4.974646878994151873e-03,2.782724563193561984e+00,2.782926838206718934e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.800000000000000000e+02,3.600000000000000000e+01,4.936232362629078274e-03,2.783440134275654287e+00,2.783642808986980022e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.810000000000000000e+02,3.620000000000000284e+01,4.898315171937195692e-03,2.784149163613213407e+00,2.784352236672671399e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.820000000000000000e+02,3.639999999999999858e+01,4.860886284788951996e-03,2.784851661616649654e+00,2.785055131788674476e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.830000000000000000e+02,3.660000000000000142e+01,4.823936890359590765e-03,2.785547639088445937e+00,2.785751505251903293e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.840000000000000000e+02,3.680000000000000426e+01,4.787458383061887410e-03,2.786237107218244802e+00,2.786441368366273874e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.850000000000000000e+02,3.700000000000000000e+01,4.751442356684862020e-03,2.786920077579238875e+00,2.787124732819371342e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.860000000000000000e+02,3.720000000000000284e+01,4.715880598730506565e-03,2.787596562122840016e+00,2.787801610676740705e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.870000000000000000e+02,3.739999999999999858e+01,4.680765084940760080e-03,2.788266573173686425e+00,2.788472014377177732e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.880000000000000000e+02,3.760000000000000142e+01,4.646087974007411317e-03,2.788930123423988938e+00,2.789135956727013532e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.890000000000000000e+02,3.780000000000000426e+01,4.611841602457849437e-03,2.789587225927341763e+00,2.789793450893566895e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.900000000000000000e+02,3.800000000000000000e+01,4.578018479709968468e-03,2.790237894093019033e+00,2.790444510399865852e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.910000000000000000e+02,3.820000000000000284e+01,4.544611283289718556e-03,2.790882141679087436e+00,2.791089149117459645e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.920000000000000000e+02,3.840000000000000568e+01,4.511612854205222095e-03,2.791519982785855003e+00,2.791727381259887064e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.930000000000000000e+02,3.860000000000000142e+01,4.479016192471450830e-03,2.792151431848961973e+00,2.792359221375841916e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.940000000000000000e+02,3.880000000000000426e+01,4.446814452779917180e-03,2.792776503632080409e+00,2.792984684341615509e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.950000000000000000e+02,3.900000000000000000e+01,4.415000940307866814e-03,2.793395213219675988e+00,2.793603785354406899e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.960000000000000000e+02,3.920000000000000284e+01,4.383569106661884540e-03,2.794007576010424376e+00,2.794216539924940790e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.970000000000000000e+02,3.940000000000000568e+01,4.352512545950833374e-03,2.794613607709025782e+00,2.794822963869556087e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.980000000000000000e+02,3.960000000000000142e+01,4.321824990983516752e-03,2.795213324317785464e+00,2.795423073302325534e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.990000000000000000e+02,3.980000000000000426e+01,4.291500309586354991e-03,2.795806742130781064e+00,2.796016884628398813e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.000000000000000000e+02,4.000000000000000000e+01,4.261532501036793819e-03,2.796393877725128263e+00,2.796604414535609262e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.010000000000000000e+02,4.020000000000000284e+01,4.231915692608225268e-03,2.796974747953501872e+00,2.797185679987017171e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.020000000000000000e+02,4.040000000000000568e+01,4.202644136222398984e-03,2.797549369936093377e+00,2.797760698212971686e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.030000000000000000e+02,4.060000000000000142e+01,4.173712205205479774e-03,2.798117761052668850e+00,2.798329486702790803e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.040000000000000000e+02,4.080000000000000426e+01,4.145114391144035654e-03,2.798679938936110556e+00,2.798892063198381130e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.050000000000000000e+02,4.100000000000000000e+01,4.116845300837390642e-03,2.799235921463413934e+00,2.799448445685527087e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.060000000000000000e+02,4.120000000000000284e+01,4.088899653343002101e-03,2.799785726747910264e+00,2.799998652385973674e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.070000000000000000e+02,4.140000000000000568e+01,4.061272277111496395e-03,2.800329373132714128e+00,2.800542701750523555e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.080000000000000000e+02,4.160000000000000142e+01,4.033958107208292405e-03,2.800866879181819424e+00,2.801080612450657092e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.090000000000000000e+02,4.180000000000000426e+01,4.006952182618771924e-03,2.801398263673446465e+00,2.801612403371513071e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.100000000000000000e+02,4.200000000000000000e+01,3.980249643634078266e-03,2.801923545592424958e+00,2.802138093604322311e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.110000000000000000e+02,4.220000000000000284e+01,3.953845729314799627e-03,2.802442744121806939e+00,2.802657702438239529e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.120000000000000000e+02,4.240000000000000568e+01,3.927735775029835355e-03,2.802955878637174436e+00,2.803171249354214911e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.130000000000000000e+02,4.260000000000000142e+01,3.901915210067849558e-03,2.803462968698338997e+00,2.803678754017056018e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.140000000000000000e+02,4.280000000000000426e+01,3.876379555318915093e-03,2.803964034041262821e+00,2.804180236267426629e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.150000000000000000e+02,4.300000000000000000e+01,3.851124421023891138e-03,2.804459094573175104e+00,2.804675716116443951e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.160000000000000000e+02,4.320000000000000284e+01,3.826145504589271822e-03,2.804948170363875892e+00,2.805165213737397689e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.170000000000000000e+02,4.340000000000000568e+01,3.801438588465355737e-03,2.805431281639401586e+00,2.805648749459469737e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.180000000000000000e+02,4.360000000000000142e+01,3.776999538085530628e-03,2.805908448775284114e+00,2.806126343760791286e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.190000000000000000e+02,4.380000000000000426e+01,3.752824299864738599e-03,2.806379692289850514e+00,2.806598017261606071e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.200000000000000000e+02,4.400000000000000000e+01,3.728908899255063605e-03,2.806845032837456788e+00,2.807063790717796437e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.210000000000000000e+02,4.420000000000000284e+01,3.705249438856659215e-03,2.807304491201888297e+00,2.807523685014392090e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.220000000000000000e+02,4.440000000000000568e+01,3.681842096582097195e-03,2.807758088291136378e+00,2.807977721159810702e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.230000000000000000e+02,4.460000000000000142e+01,3.658683123872473724e-03,2.808205845129804867e+00,2.808425920278636134e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.240000000000000000e+02,4.480000000000000426e+01,3.635768843963548078e-03,2.808647782853787689e+00,2.808868303606361305e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.250000000000000000e+02,4.500000000000000000e+01,3.613095650200299179e-03,2.809083922703607517e+00,2.809304892482759719e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.260000000000000000e+02,4.520000000000000284e+01,3.590660004398356971e-03,2.809514286019209717e+00,2.809735708346377425e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.270000000000000000e+02,4.540000000000000568e+01,3.568458435250763863e-03,2.809938894234491169e+00,2.810160772728984124e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.280000000000000000e+02,4.560000000000000142e+01,3.546487536778664129e-03,2.810357768871032391e+00,2.810580107249808446e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.290000000000000000e+02,4.580000000000000426e+01,3.524743966824491013e-03,2.810770931532347916e+00,2.810993733609647549e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.300000000000000000e+02,4.600000000000000000e+01,3.503224445586330948e-03,2.811178403898936917e+00,2.811401673585723682e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.310000000000000000e+02,4.620000000000000284e+01,3.481925754192129619e-03,2.811580207723769931e+00,2.811803949026965732e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.320000000000000000e+02,4.640000000000000568e+01,3.460844733312520329e-03,2.811976364825799379e+00,2.812200581848062875e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.330000000000000000e+02,4.660000000000000142e+01,3.439978281811066456e-03,2.812366897085596840e+00,2.812591594025072528e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.340000000000000000e+02,4.680000000000000426e+01,3.419323355430722768e-03,2.812751826440434755e+00,2.812977007589954948e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.350000000000000000e+02,4.700000000000000000e+01,3.398876965515433123e-03,2.813131174879365037e+00,2.813356844625989783e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.360000000000000000e+02,4.720000000000000284e+01,3.378636177765740461e-03,2.813504964439014877e+00,2.813731127263823684e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.370000000000000000e+02,4.740000000000000568e+01,3.358598111027394275e-03,2.813873217198639143e+00,2.814099877676041750e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.380000000000000000e+02,4.760000000000000142e+01,3.338759936111926428e-03,2.814235955275328216e+00,2.814463118072922043e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.390000000000000000e+02,4.780000000000000426e+01,3.319118874648239060e-03,2.814593200820349139e+00,2.814820870698131916e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.400000000000000000e+02,4.800000000000000000e+01,3.299672197964230100e-03,2.814944976014627898e+00,2.815173157824665928e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.410000000000000000e+02,4.820000000000000284e+01,3.280417225997595086e-03,2.815291303065245554e+00,2.815520001751530277e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.420000000000000000e+02,4.840000000000000568e+01,3.261351326234867253e-03,2.815632204200321453e+00,2.815861424797801771e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.430000000000000000e+02,4.860000000000000142e+01,3.242471912677932604e-03,2.815967701665258449e+00,2.816197449299930877e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.440000000000000000e+02,4.880000000000000426e+01,3.223776444837098392e-03,2.816297817720761820e+00,2.816528097609175774e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.450000000000000000e+02,4.900000000000000000e+01,3.205262426750005080e-03,2.816622574637286380e+00,2.816853392085791885e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.460000000000000000e+02,4.920000000000000284e+01,3.186927406025585104e-03,2.816941994691798623e+00,2.817173355096354470e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.470000000000000000e+02,4.940000000000000568e+01,3.168768972912331620e-03,2.817256100164704957e+00,2.817488009010743255e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.480000000000000000e+02,4.960000000000000142e+01,3.150784759390160353e-03,2.817564913336505494e+00,2.817797376198095005e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.490000000000000000e+02,4.980000000000000426e+01,3.132972438285181946e-03,2.817868456484911466e+00,2.818101479024351708e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.500000000000000000e+02,5.000000000000000000e+01,3.115329722406704784e-03,2.818166751880232912e+00,2.818400339848242009e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.510000000000000000e+02,5.020000000000000284e+01,3.097854363705858545e-03,2.818459821783521058e+00,2.818693981018279171e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.520000000000000000e+02,5.040000000000000568e+01,3.080544152455144159e-03,2.818747688443843824e+00,2.818982424870696502e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.530000000000000000e+02,5.060000000000000142e+01,3.063396916448389747e-03,2.819030374094684266e+00,2.819265693726189070e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.540000000000000000e+02,5.080000000000000426e+01,3.046410520220456386e-03,2.819307900951043777e+00,2.819543809885936447e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.550000000000000000e+02,5.100000000000000000e+01,3.029582864286193243e-03,2.819580291207072875e+00,2.819816795630528450e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.560000000000000000e+02,5.120000000000000284e+01,3.012911884398024927e-03,2.819847567034547531e+00,2.820084673217278404e+00,0.000000000000000000e+00
