sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
1.900000000000000000e+02,6.627705084918076054e-04,2.602464771720070402e+00,2.603480752984478563e+00,2.578881018675842185e+00,2.620303662357438057e+00
1.910000000000000000e+02,6.582613165665679271e-04,2.599747251462183772e+00,2.600773233342812407e+00,2.575913418563802626e+00,2.617585162798687914e+00
1.920000000000000000e+02,6.538107543112431363e-04,2.597021767844978957e+00,2.598057817554356497e+00,2.572940565785768463e+00,2.614857560781697732e+00
1.930000000000000000e+02,6.494177709363729064e-04,2.594288474093793262e+00,2.595334657351348717e+00,2.569961553417889455e+00,2.612121435171948836e+00
1.940000000000000000e+02,6.450813396065181856e-04,2.591547521167842039e+00,2.592603902190810494e+00,2.566975749397387041e+00,2.609444070422614725e+00
1.950000000000000000e+02,6.408004567785950548e-04,2.588799057802470660e+00,2.589865699297149604e+00,2.563999676923534476e+00,2.606764095969710926e+00
1.960000000000000000e+02,6.365741415616575725e-04,2.586043230548950245e+00,2.587120193703662085e+00,2.561178542729433349e+00,2.604075941257435023e+00
1.970000000000000000e+02,6.324014350973295763e-04,2.583280183814453235e+00,2.584367528292595306e+00,2.558350914444071034e+00,2.601403195582959071e+00
1.980000000000000000e+02,6.282813999601207519e-04,2.580510059901764741e+00,2.581607843836041472e+00,2.555516922958896320e+00,2.598803263327646107e+00
1.990000000000000000e+02,6.242131195768939409e-04,2.577732999046604245e+00,2.578841279034129297e+00,2.552681566371029387e+00,2.596195697616407561e+00
2.000000000000000000e+02,6.201956976647881713e-04,2.574949139454850044e+00,2.576067970553053144e+00,2.549842021849692664e+00,2.593580622465658347e+00
2.010000000000000000e+02,6.162282576869162077e-04,2.572158617339363573e+00,2.573288053062900982e+00,2.546996512411694891e+00,2.590957719526524095e+00
2.020000000000000000e+02,6.123099423251990000e-04,2.569361566957134801e+00,2.570501659274584849e+00,2.544145160885083801e+00,2.588289112197012187e+00
2.030000000000000000e+02,6.084399129697077614e-04,2.566558120642931762e+00,2.567708919975417725e+00,2.541288088407546386e+00,2.585575497725807192e+00
2.040000000000000000e+02,6.046173492239394816e-04,2.563748408843930626e+00,2.564909964064224557e+00,2.538425414460674379e+00,2.582855216055555125e+00
2.050000000000000000e+02,6.008414484254317317e-04,2.560932560154200122e+00,2.562104918585792479e+00,2.535557256902627454e+00,2.580167569502907821e+00
2.060000000000000000e+02,5.971114251811936342e-04,2.558110701347656502e+00,2.559293908765191805e+00,2.532729024496374937e+00,2.577394683818466259e+00
2.070000000000000000e+02,5.934265109174076446e-04,2.555282957410566436e+00,2.556477058040696360e+00,2.529937521693848002e+00,2.574657986668467125e+00
2.080000000000000000e+02,5.897859534429189142e-04,2.552449451572351702e+00,2.553654488095682851e+00,2.527141721496100057e+00,2.571914463079953972e+00
2.090000000000000000e+02,5.861890165260112261e-04,2.549610305338545047e+00,2.550826318891235900e+00,2.524341724877263271e+00,2.569164973999513268e+00
2.100000000000000000e+02,5.826349794840146807e-04,2.546765638520102737e+00,2.547992668696949625e+00,2.521394345024818406e+00,2.566410000381181167e+00
2.110000000000000000e+02,5.791231367852981132e-04,2.543915569263380583e+00,2.545153654121148357e+00,2.518420592212692988e+00,2.563649656970434343e+00
2.120000000000000000e+02,5.756527976632148415e-04,2.541060214079502888e+00,2.542309390141130887e+00,2.515441633301510382e+00,2.560884056765325045e+00
2.130000000000000000e+02,5.722232857415926726e-04,2.538199687873992971e+00,2.539459990132795664e+00,2.512457592687583396e+00,2.558113311049873939e+00
2.140000000000000000e+02,5.688339386713672308e-04,2.535334103974038911e+00,2.536605565898555348e+00,2.509494897319330509e+00,2.555337529424491994e+00
2.150000000000000000e+02,5.654841077779880270e-04,2.532463574155896069e+00,2.533746227695997444e+00,2.506573673891407950e+00,2.552556819837868751e+00
2.160000000000000000e+02,5.621731577192193166e-04,2.529588208673349659e+00,2.530882084265507981e+00,2.503648134385542789e+00,2.549771288618814857e+00
2.170000000000000000e+02,5.589004661529917281e-04,2.526708116282375016e+00,2.528013242856866682e+00,2.500674780293556054e+00,2.546981040505347682e+00
2.180000000000000000e+02,5.556654234149669335e-04,2.523823404268243031e+00,2.525139809255890544e+00,2.497678847154818804e+00,2.544186178674243681e+00
2.190000000000000000e+02,5.524674322054811022e-04,2.520934178470835452e+00,2.522261887810254066e+00,2.494678454536816581e+00,2.541386804770709329e+00
2.200000000000000000e+02,5.493059072855659445e-04,2.518040543309352675e+00,2.519379581455253536e+00,2.491673714437291576e+00,2.538583018936494184e+00
2.210000000000000000e+02,5.461802751817339046e-04,2.515142601807251577e+00,2.516492991738171980e+00,2.488664737483441414e+00,2.535773989997452293e+00
2.220000000000000000e+02,5.430899738992474518e-04,2.512240455615717849e+00,2.513602218842821756e+00,2.485654055401643081e+00,2.532960473651409306e+00
2.230000000000000000e+02,5.400344526435853741e-04,2.509334205037011767e+00,2.510707361613343735e+00,2.482639451282252718e+00,2.530141841835032768e+00
2.240000000000000000e+02,5.370131715498439135e-04,2.506423949047578592e+00,2.507808517577569063e+00,2.479620963021285096e+00,2.527318832118250480e+00
2.250000000000000000e+02,5.340256014198062470e-04,2.503509785321343717e+00,2.504905782970083816e+00,2.476674501784418503e+00,2.524491876700573734e+00
2.260000000000000000e+02,5.310712234664368000e-04,2.500591810250741620e+00,2.501999252754408598e+00,2.473612475951284306e+00,2.521660610464337537e+00
2.270000000000000000e+02,5.281495290655584002e-04,2.497670118968645436e+00,2.499089020645187453e+00,2.470536224659715785e+00,2.518825591698440558e+00
2.280000000000000000e+02,5.252600195144790582e-04,2.494744805369738305e+00,2.496175179129274557e+00,2.467500748786054299e+00,2.516008509761257006e+00
2.290000000000000000e+02,5.224022057973471984e-04,2.491815962131799900e+00,2.493257819487288973e+00,2.464526696878916123e+00,2.513147142634154729e+00
2.300000000000000000e+02,5.195756083570175245e-04,2.488883680734603310e+00,2.490337031813859348e+00,2.461572259821933173e+00,2.510355465486014737e+00
2.310000000000000000e+02,5.167797568732274832e-04,2.485948051480966203e+00,2.487412905038143940e+00,2.458615080921974894e+00,2.507540762916954158e+00
2.320000000000000000e+02,5.140141900468711729e-04,2.483009163516515017e+00,2.484485526943447820e+00,2.455556366426211223e+00,2.504722248144167107e+00
2.330000000000000000e+02,5.112784553901934294e-04,2.480067104847401005e+00,2.481554984186204571e+00,2.452434185013307566e+00,2.501905246002433358e+00
2.340000000000000000e+02,5.085721090227063312e-04,2.477121962360760765e+00,2.478621362315752918e+00,2.449309408476059602e+00,2.499088592110448648e+00
2.350000000000000000e+02,5.058947154726537842e-04,2.474173821841829657e+00,2.475684745792520403e+00,2.446182129718070364e+00,2.496244745123666231e+00
2.360000000000000000e+02,5.032458474838528810e-04,2.471222767992721003e+00,2.472745218006007661e+00,2.443103129543433116e+00,2.493376743376247262e+00
2.370000000000000000e+02,5.006250858277389981e-04,2.468268884449237088e+00,2.469802861292781149e+00,2.440038874667434410e+00,2.490496614720613788e+00
2.380000000000000000e+02,4.980320191204632742e-04,2.465312253798666031e+00,2.466857756954004444e+00,2.436909124784017333e+00,2.487678715899835691e+00
2.390000000000000000e+02,4.954662436448744201e-04,2.462352957597282899e+00,2.463909985272501935e+00,2.433768819646877191e+00,2.484858089529317304e+00
2.400000000000000000e+02,4.929273631772474904e-04,2.459391076385319508e+00,2.460959625529415717e+00,2.430626428822945773e+00,2.482034804537899486e+00
2.410000000000000000e+02,4.904149888186066369e-04,2.456426689704657829e+00,2.458006756020550299e+00,2.427482041252135403e+00,2.479208929012082230e+00
2.420000000000000000e+02,4.879287388305037702e-04,2.453459876114236771e+00,2.455051454072564976e+00,2.424335744812565085e+00,2.476360813944905814e+00
2.430000000000000000e+02,4.854682384751204233e-04,2.450490713205210724e+00,2.452093796058639086e+00,2.421187676809205769e+00,2.473476725319636138e+00
2.440000000000000000e+02,4.830331198595598399e-04,2.447519277617154820e+00,2.449133857413686499e+00,2.418039271124849510e+00,2.470565692774302935e+00
2.450000000000000000e+02,4.806230217842030858e-04,2.444545645051997340e+00,2.446171712649681140e+00,2.414891957567682379e+00,2.467651810346542351e+00
2.460000000000000000e+02,4.782375895950116565e-04,2.441569890288910472e+00,2.443207435370156499e+00,2.411811982820303069e+00,2.464735150729255864e+00
2.470000000000000000e+02,4.758764750396521684e-04,2.438592087199834335e+00,2.440241098284871235e+00,2.408775860791293688e+00,2.461815785764585041e+00
2.480000000000000000e+02,4.735393361273345508e-04,2.435612308761927469e+00,2.437272773223920552e+00,2.405738275119823744e+00,2.458893031581375066e+00
2.490000000000000000e+02,4.712258369922542344e-04,2.432630627071612484e+00,2.434302531151209426e+00,2.402699299192514903e+00,2.455967621549786983e+00
2.500000000000000000e+02,4.689356477605280730e-04,2.429647113358962773e+00,2.431330442178528894e+00,2.399659005496347586e+00,2.453039718962215510e+00
2.510000000000000000e+02,4.666684444205243055e-04,2.426661838000323090e+00,2.428356575578540788e+00,2.396617465628007704e+00,2.450109392380993789e+00
2.520000000000000000e+02,4.644239086964871920e-04,2.423674870531181025e+00,2.425380999797990711e+00,2.393574750306182164e+00,2.447176709588387400e+00
2.530000000000000000e+02,4.622017279253594498e-04,2.420686279659001627e+00,2.422403782470113232e+00,2.390530929383792191e+00,2.444295041395279977e+00
2.540000000000000000e+02,4.600015949367101151e-04,2.417696133275826664e+00,2.419424990427279099e+00,2.387467543254468527e+00,2.441426055591308319e+00
2.550000000000000000e+02,4.578232079356775713e-04,2.414704498470095828e+00,2.416444689713305838e+00,2.384329688962592897e+00,2.438555695919270683e+00
2.560000000000000000e+02,4.556662703888423086e-04,nan,nan,nan,nan
